Id,SalePrice
1727,173755.55170521175
1728,187129.6325972688
1729,170110.68882541728
1730,166468.01274178867
1731,125938.2240583579
1732,134641.28702581895
1733,127909.72334221668
1734,135060.4238698795
1735,129150.06049751105
1736,120059.84643177019
1737,346086.93444456154
1738,209003.25252925616
1739,274526.34363382845
1740,176981.3052344362
1741,174869.7622537873
1742,174759.81395338237
1743,169758.96389962136
1744,316920.45438933524
1745,251904.4092375101
1746,291889.90222701465
1747,222251.39080253802
1748,212521.8449694767
1749,159378.06548561848
1750,145628.1048243714
1751,243041.0698142628
1752,125900.54890061983
1753,149256.42338889104
1754,218584.45375354818
1755,162801.6229936349
1756,122206.40665043413
1757,120454.30325031889
1758,148230.44857957453
1759,167084.40415812147
1760,164223.53038318796
1761,151564.77832690848
1762,171043.62261553193
1763,168765.28350481053
1764,120339.95392105791
1765,173819.99617593776
1766,172842.22297174254
1767,200761.65415838937
1768,140298.7900189579
1769,153913.76186181084
1770,136595.16260852962
1771,144738.59148871867
1772,139540.072561208
1773,144397.81584519256
1774,138452.87611162697
1775,134152.71546366438
1776,119383.75069623071
1777,119809.72692328139
1778,133699.22056640507
1779,118567.96789323141
1780,181955.55493999252
1781,134927.75265519222
1782,100983.7109221487
1783,126229.11502803609
1784,99993.63841253119
1785,117618.80957575956
1786,148085.17920675885
1787,171321.11134003103
1788,65222.512568525264
1789,100005.07906472491
1790,96227.148945272
1791,171156.65725308916
1792,151274.61084285093
1793,139293.36685839176
1794,140689.50614417522
1795,137245.40292610298
1796,116828.15225684346
1797,115505.7650225801
1798,130735.9767254902
1799,117097.81160927257
1800,122456.4441994979
1801,132352.0574642862
1802,164569.09697862173
1803,163543.4661614184
1804,138857.21565295316
1805,136570.62168403607
1806,117823.88290732366
1807,143652.6984149425
1808,120900.02758467499
1809,128769.87208919738
1810,149332.17755143446
1811,115366.71983016314
1812,121307.52717504182
1813,122553.74310787936
1814,108707.90042540821
1815,58913.2908610736
1816,108644.60928604052
1817,131197.95863681493
1818,138337.14270869977
1819,114727.01038200715
1820,85271.37888230094
1821,127573.3693826434
1822,159007.99839269446
1823,66297.82042846295
1824,139223.1868992365
1825,129938.4252438218
1826,107130.23957374594
1827,112814.15846504047
1828,138629.50584557193
1829,112611.08603852191
1830,152443.8029628127
1831,175680.42564259344
1832,111235.89620630148
1833,156310.03205794445
1834,138052.79055409992
1835,178134.93226707604
1836,133271.8273759021
1837,110024.87822583472
1838,138277.51510859912
1839,96507.19195587529
1840,162146.26625797153
1841,153457.00353039234
1842,90587.63851377623
1843,139319.39013829787
1844,133228.93887500232
1845,135637.03993925202
1846,147876.97901454163
1847,145708.27482353587
1848,63559.78181708661
1849,124701.19382395895
1850,133343.7258661885
1851,148769.304969962
1852,133946.50845384182
1853,136221.81604153913
1854,179523.98014821738
1855,148020.2410073388
1856,217624.77773676
1857,153469.67501093008
1858,136220.00228127744
1859,132091.00127112117
1860,154918.79266918442
1861,132091.00127112117
1862,280787.5441804308
1863,280787.5441804308
1864,280787.5441804308
1865,324643.19431028055
1866,332443.84279891185
1867,241435.23994645814
1868,309642.6016333139
1869,192044.15715042918
1870,260562.37567131163
1871,268344.88685601356
1872,179523.53937798901
1873,211281.76147687002
1874,137474.98119951918
1875,202978.65582700932
1876,189573.34628994725
1877,204725.20620590335
1878,212257.83237273415
1879,130690.31506037423
1880,136377.89389355975
1881,236561.7706486067
1882,255922.42824435572
1883,199716.59637560972
1884,214013.72415385017
1885,249302.5528914336
1886,296225.51582855324
1887,191923.81135690294
1888,274533.44189233845
1889,174948.7340407514
1890,133405.3319744726
1891,140163.63957601675
1892,114863.75527810829
1893,136332.77085998698
1894,132451.38146006397
1895,146935.78241171283
1896,124225.12661057834
1897,120143.0597840498
1898,108622.72429522427
1899,132413.50778741585
1900,154350.4560174454
1901,168420.4562272539
1902,128763.2285196147
1903,236238.14968364968
1904,138055.34782136077
1905,178583.2457177251
1906,148096.73621712258
1907,207881.32694410262
1908,113934.12433162612
1909,135672.09664810664
1910,127670.11345179891
1911,193356.99440986142
1912,273528.0756066674
1913,142207.64772620445
1914,70731.42706129898
1915,329976.2922105639
1916,71652.2907821906
1917,257408.76354169165
1918,134647.5908281996
1919,148968.981719385
1920,153229.46547977533
1921,421104.9060728564
1922,336858.6867849465
1923,200757.38315958623
1924,229898.36696336244
1925,225264.4675907282
1926,389005.080525511
1927,137354.49883395238
1928,162923.21398119326
1929,126035.72839092863
1930,121988.3706042548
1931,134888.76589869798
1932,133760.6712466019
1933,173367.37568951608
1934,181879.3742643779
1935,175804.22134453204
1936,183968.40514697583
1937,183609.36263096475
1938,168234.99810617795
1939,257187.5706106971
1940,199937.07176209378
1941,179722.73680314844
1942,187451.76161010054
1943,194371.97460828975
1944,309972.2284845367
1945,360877.7596840919
1946,168250.54123034963
1947,312678.3051393187
1948,175693.2424421065
1949,241143.27778570107
1950,186747.86237835573
1951,245713.75007135482
1952,247004.64193076344
1953,164216.58250522084
1954,208893.95736912766
1955,130475.9835197937
1956,287207.19478251075
1957,162990.83649466684
1958,291263.1520343597
1959,142664.9465612377
1960,120314.45155102757
1961,121573.68844917556
1962,97790.87883033526
1963,104059.1956962811
1964,109392.75232875532
1965,158276.2438175928
1966,162659.20366549533
1967,295456.88937767723
1968,416178.8737903521
1969,378631.9107526593
1970,416324.5166647745
1971,404891.89495319605
1972,345647.1841356721
1973,272075.5760239465
1974,310855.5931788992
1975,483648.668077325
1976,268120.6534552723
1977,340497.4245799053
1978,344792.8445399372
1979,348155.6436841978
1980,194417.8347316886
1981,330692.3819094629
1982,227736.0038496732
1983,219453.09482461607
1984,176793.20247646634
1985,206657.0892887795
1986,212405.24087027562
1987,186628.10979038576
1988,179064.1503596792
1989,190020.53375484777
1990,220966.02695617866
1991,207683.72143643664
1992,209542.49654564302
1993,178960.84187948712
1994,251774.52559510927
1995,191956.92626900817
1996,251152.8601432568
1997,327494.6804146548
1998,327962.00712243095
1999,253579.48019725396
2000,309647.2467607906
2001,270231.85130624997
2002,232114.3898706313
2003,252899.8237630032
2004,265762.80853725265
2005,234234.7817406818
2006,233526.5789893737
2007,255539.3340333391
2008,206282.41030443268
2009,183711.51417744023
2010,192947.3466619839
2011,156659.7633333277
2012,185020.5350215583
2013,180622.7750406703
2014,184160.33667915163
2015,193639.3790265604
2016,183970.89303869897
2017,204318.20377970737
2018,126657.55513333448
2019,130632.87855961252
2020,119678.73253691848
2021,121477.8844100526
2022,173784.47308166482
2023,153161.4827489973
2024,223257.18735386548
2025,356807.0275934512
2026,187857.31584525804
2027,139816.35680429748
2028,155919.6401659684
2029,172059.7333757014
2030,274892.1246482878
2031,269031.5746293753
2032,273158.105063388
2033,264177.44611622137
2034,165277.21491705521
2035,203357.30936481777
2036,200575.8205120914
2037,207659.0273770655
2038,317802.3599911752
2039,218740.3242388234
2040,386998.7856869184
2041,265385.4640917136
2042,206985.95632415992
2043,172383.26651358037
2044,175387.54933455883
2045,222934.58032549504
2046,137249.79888463957
2047,158448.9095165241
2048,130979.04388579958
2049,138108.27962967133
2050,180042.1870502649
2051,107193.46464684437
2052,140204.08029544816
2053,141672.66242236953
2054,89719.83517145691
2055,158128.2427038457
2056,126773.1158733203
2057,131173.82108234914
2058,212533.52218801662
2059,122885.72946318184
2060,154807.63205973257
2061,181561.29349650463
2062,138916.93458876913
2063,117778.51442793329
2064,142263.09581038932
2065,127650.90142928294
2066,178736.10200709515
2067,121471.7104012207
2068,136883.84872290248
2069,87518.74070710018
2070,109360.84678896476
2071,98838.44963435053
2072,144527.93271437148
2073,137704.35204425442
2074,182055.9130386803
2075,142015.74377382355
2076,121354.07889932119
2077,147591.4214105641
2078,132734.76747068984
2079,133807.74505236556
2080,119539.80194926682
2081,127798.00884609696
2082,129846.47103711452
2083,151122.62186582547
2084,115122.06816745282
2085,135830.02667139805
2086,107524.5971186541
2087,120435.0865172034
2088,104745.08612358321
2089,93593.91111105881
2090,135242.8909033997
2091,133011.0177092285
2092,142422.74086745153
2093,137021.44331935182
2094,151807.87855717583
2095,150460.90512952447
2096,91669.89392495523
2097,101185.14025716865
2098,150895.88196381764
2099,66291.95005647591
2100,121513.94247984774
2101,117275.29292223748
2102,147686.9357813883
2103,108647.55715778747
2104,141364.6047603504
2105,129071.36183782878
2106,79893.70136838387
2107,244093.4771700015
2108,124189.57586255384
2109,115970.5711833031
2110,122064.80549962356
2111,160353.0771781858
2112,139540.47478139584
2113,114797.76170568225
2114,112973.62379487469
2115,144893.4815414283
2116,111086.89049131513
2117,145726.584770595
2118,119709.0306247693
2119,112755.51519708641
2120,104219.9778706498
2121,118621.08683498373
2122,103885.50682457005
2123,90907.25119260211
2124,197427.67656062118
2125,137509.51142598168
2126,160184.6229458954
2127,150622.33864938334
2128,141830.64994743041
2129,106486.149472406
2130,146304.5767643282
2131,157972.94510533236
2132,118635.37229014173
2133,113951.73125996825
2134,117034.40125005414
2135,109637.79336311515
2136,91924.80105488856
2137,122160.82607137784
2138,140680.70729937882
2139,148131.53294966387
2140,134850.61830217618
2141,136081.35925942735
2142,136026.9421709842
2143,142689.565253246
2144,116326.84344337875
2145,130905.23095303494
2146,153937.90741888527
2147,155250.5304840428
2148,128570.92435394526
2149,134860.16301551004
2150,231228.84494317396
2151,142577.10332128717
2152,161377.74737174495
2153,159904.13175922478
2154,117077.93861220553
2155,124078.42523620055
2156,210584.40090918654
2157,231883.98437302126
2158,239495.1964969671
2159,224994.04710191878
2160,176299.06979595253
2161,250754.83908727826
2162,448367.55315690604
2163,333235.9993340914
2164,256967.287621836
2165,177711.53072158762
2166,140989.28661592276
2167,202540.7920069294
2168,201132.22494150067
2169,191897.15329774292
2170,213020.33786566646
2171,142322.8221418117
2172,136565.51967929438
2173,165637.79179410177
2174,238094.84699815398
2175,308281.4762286054
2176,332454.9603315326
2177,250517.70624953488
2178,235987.07190839044
2179,141954.26158274082
2180,184685.09050745034
2181,194292.1123672529
2182,222992.1810792408
2183,197093.28302778507
2184,139404.1904499677
2185,131525.1092890293
2186,146108.95276349114
2187,144335.74947282416
2188,167644.9030851498
2189,169532.72871044875
2190,91211.33534019983
2191,91676.62653649157
2192,95672.3435488038
2193,103044.16112057622
2194,104682.77253405217
2195,121973.61397782904
2196,112727.45370646662
2197,113300.71045781547
2198,166369.39791309464
2199,162792.83681511058
2200,132998.94029864293
2201,134648.47279301353
2202,195581.74081595638
2203,170799.8303433727
2204,166264.88511336164
2205,119595.77274144525
2206,132564.49807403027
2207,229641.157598025
2208,246257.01888933108
2209,183257.275145677
2210,117969.81786070124
2211,113861.53185604126
2212,110425.05296589479
2213,109239.92523502548
2214,138505.98972355583
2215,108003.45195034359
2216,147008.66246832823
2217,75673.1222129643
2218,89346.44565073763
2219,81564.54767866297
2220,92783.95243996386
2221,338564.43588872487
2222,257304.6144612186
2223,256836.92616796514
2224,214887.089077719
2225,140305.35903731216
2226,174041.78059814847
2227,201312.84987136658
2228,279641.9922240201
2229,236113.07862325007
2230,158573.7185165606
2231,206827.00318918654
2232,177022.79177755397
2233,172014.010638042
2234,252909.72568017233
2235,185981.06941802034
2236,276803.7560918244
2237,354417.07132325653
2238,204186.0870722051
2239,130541.51631710077
2240,175203.13245309677
2241,150586.43907914308
2242,140876.59438336553
2243,140702.4404280849
2244,92847.30280419685
2245,93927.2551635435
2246,140503.916522187
2247,103088.49567493371
2248,125206.37106335054
2249,125742.90600201019
2250,137672.42497335435
2251,132532.94236814487
2252,172851.38294240483
2253,165133.81804707306
2254,178576.41953536714
2255,183458.01694199003
2256,189671.30283819608
2257,195110.2275510339
2258,183500.0888106428
2259,179894.8222891335
2260,151847.09918758957
2261,194000.09647208906
2262,207452.1784914171
2263,326252.9418101871
2264,415124.31182266015
2265,183740.1158093814
2266,297873.71708513156
2267,347283.3416143469
2268,386927.0198083837
2269,165629.5427872812
2270,182927.88431166226
2271,251572.31890679704
2272,213077.3628270096
2273,162329.5862106934
2274,170746.92579802693
2275,156112.9289647103
2276,168514.43807185214
2277,176489.02720967078
2278,163663.5468815364
2279,122721.52409884594
2280,115021.06263735224
2281,174628.97776291793
2282,175931.53151059398
2283,100595.19649572945
2284,109499.8684940041
2285,159823.1583243869
2286,131754.28510492094
2287,335935.2043680388
2288,272173.93551662157
2289,385092.49575620744
2290,413021.5107389757
2291,312164.8777515477
2292,409781.9365433895
2293,466873.4078380452
2294,400082.71951300267
2295,447064.99294484255
2296,272624.7053563438
2297,309994.3549877455
2298,312380.5828257097
2299,360849.1117555941
2300,311929.75508123275
2301,285746.81762848335
2302,224837.4588631568
2303,239754.5689527565
2304,250970.2618614538
2305,176803.56281977607
2306,177955.91247828017
2307,178872.27243581953
2308,242339.42098497876
2309,281389.3362269261
2310,226983.7108752659
2311,191919.5435300063
2312,176650.49387449454
2313,177396.55475143695
2314,180459.95027665675
2315,176806.68384702515
2316,187573.67717288627
2317,177654.33056613978
2318,176966.6403125424
2319,180033.21106560453
2320,186347.0888570924
2321,244975.37341985197
2322,178089.530767346
2323,181311.3024884482
2324,170536.79225352756
2325,222331.19505791177
2326,176052.33567045545
2327,213837.2486698127
2328,220496.98270841473
2329,180788.79262528892
2330,180856.76299948452
2331,334300.7846355413
2332,397282.67264281533
2333,302179.991463415
2334,256379.42431945453
2335,264300.4073810488
2336,329462.84775505087
2337,196364.16057093005
2338,268273.7397753038
2339,234753.36232825878
2340,392201.55372194847
2341,217402.02463045862
2342,233837.98982211458
2343,219070.28654570554
2344,228822.52435003914
2345,243467.20186024148
2346,228928.77326844563
2347,198028.2811317361
2348,230721.84039173016
2349,157606.42728881096
2350,293065.3327136824
2351,262021.06429495482
2352,260660.54864601797
2353,198825.93911874833
2354,133498.83001945727
2355,166854.07232807163
2356,148308.37576163054
2357,199479.46754886935
2358,190950.29518590757
2359,124981.6033657752
2360,120004.15346256083
2361,140269.81972269306
2362,269740.84484794
2363,143743.73332356985
2364,145098.09868878874
2365,225230.04018923183
2366,195978.37538280262
2367,226291.33526333753
2368,196423.54221593618
2369,228812.9984038369
2370,171040.06406525327
2371,172689.28349401648
2372,172524.27726230895
2373,267779.57388009445
2374,296224.38046335545
2375,234140.55792648537
2376,258321.84033034084
2377,367410.94710067945
2378,134832.9272271861
2379,188236.5473949179
2380,144524.78714144087
2381,160386.3477311587
2382,187570.9345348539
2383,213028.30461344233
2384,243006.3681711579
2385,146515.78568975918
2386,138068.18877042556
2387,134390.39189570482
2388,101817.9590851766
2389,131263.51747666302
2390,132154.26559919643
2391,137141.49748437695
2392,117574.28015270978
2393,165894.12717792895
2394,147839.3787902244
2395,195640.2099383878
2396,150921.19816975677
2397,196996.2774502732
2398,126266.97240734534
2399,68473.12905021948
2400,60279.363899946286
2401,117893.5400641844
2402,137029.8123992635
2403,134316.32794867898
2404,138923.41316216614
2405,156603.36442613785
2406,133651.21743835998
2407,132838.6036782163
2408,137180.84030793805
2409,131567.0715669651
2410,170056.56700477065
2411,127970.3655750005
2412,155619.38892417436
2413,141377.24505324924
2414,129730.37826602207
2415,135465.05834459214
2416,128103.32909239011
2417,131368.27695565758
2418,123334.2589323548
2419,128435.71567027355
2420,129842.27582811103
2421,150402.26454062312
2422,120920.34810758759
2423,128604.12515807863
2424,148473.96778781503
2425,159664.33510305142
2426,121376.74031695876
2427,141577.58958093158
2428,175651.5294831113
2429,119976.34016451352
2430,131482.74961057425
2431,116213.82038658483
2432,138450.17892445787
2433,146683.95770915467
2434,146976.44557344934
2435,151222.8821454694
2436,105652.93363664996
2437,114973.60349603786
2438,123007.92542457528
2439,114624.15733731167
2440,125069.15568434194
2441,109613.29486653525
2442,108234.20168438992
2443,113744.47869395
2444,121824.67803987979
2445,90767.50806956894
2446,137800.20079321807
2447,234864.1459084091
2448,141057.546634063
2449,112915.06255129362
2450,163268.15757168693
2451,120428.07099137569
2452,222827.15347564314
2453,98352.9257408593
2454,120790.78136700894
2455,103117.3058566743
2456,138238.05218795504
2457,117519.46670007914
2458,112676.18693477678
2459,113326.5623204465
2460,147251.89880808291
2461,113334.59698606502
2462,132367.03951317602
2463,119573.71802869743
2464,155928.8405999116
2465,132829.0624665848
2466,116305.33767242594
2467,165043.56492984307
2468,95867.37806393638
2469,92414.933404559
2470,189410.68163217517
2471,207338.53371627833
2472,172218.7466545604
2473,122696.49722463005
2474,116227.4252203923
2475,237974.0064945535
2476,111972.54882427848
2477,130275.29281592711
2478,163434.69886336147
2479,124510.03549984911
2480,135826.4702933402
2481,125724.88828031499
2482,134966.33175794902
2483,120063.05048379999
2484,126437.68784857857
2485,121752.83402514353
2486,156303.31001224194
2487,171446.77974592173
2488,160781.93289230758
2489,150396.08406476522
2490,150958.0116950237
2491,95755.03516264852
2492,177023.63929734525
2493,137190.43591086782
2494,160797.73598829072
2495,100586.750121985
2496,221835.2715633967
2497,149959.0697206765
2498,118928.71997136598
2499,93559.61360169387
2500,132182.64688628487
2501,138448.39700532868
2502,143619.42383844164
2503,109888.80309251139
2504,182071.22165550222
2505,225197.31485131505
2506,260516.33081769687
2507,327155.9919373275
2508,254982.20041914948
2509,219426.50414984833
2510,241473.63957001767
2511,190459.2222111617
2512,207938.2069367345
2513,211650.11301015827
2514,229469.98240967398
2515,143123.2762048309
2516,153809.83979762343
2517,130892.87213688782
2518,145817.01240828456
2519,215486.84231792577
2520,204797.8782524635
2521,196350.74813251707
2522,218410.086549485
2523,136755.25628173648
2524,139062.64422667114
2525,140737.06911751634
2526,139973.44370801587
2527,112175.91049638105
2528,127227.26225336803
2529,133794.3958622421
2530,112013.37828436159
2531,234840.0801158668
2532,223023.73590031802
2533,199906.89282515558
2534,241202.5573694744
2535,298383.3472054626
2536,230198.54164037498
2537,237780.85274842757
2538,187444.8245531315
2539,193083.05897056308
2540,175675.17487876484
2541,183896.54595998433
2542,156851.0140393997
2543,131264.60654080822
2544,137305.08840706846
2545,129208.5223863884
2546,149083.67582881765
2547,139924.2043315677
2548,152471.11810776868
2549,158347.99248849574
2550,370763.4645376175
2551,141015.31440785807
2552,123796.61383064077
2553,86915.10910009035
2554,126037.96374513669
2555,113470.06803735661
2556,112133.82912645448
2557,120924.01633744402
2558,153259.64857524476
2559,137697.75084929282
2560,126079.1816174781
2561,148211.42143497805
2562,136037.4384673917
2563,145326.61763764347
2564,176962.5437799392
2565,118242.63924764821
2566,146199.39359721614
2567,135065.23986485854
2568,181605.96941473143
2569,184750.74667318544
2570,119366.78727966147
2571,162571.7632646384
2572,198076.16436029918
2573,244550.96350721686
2574,310996.3313540855
2575,118109.41621040023
2576,133460.70124014386
2577,165791.55551705428
2578,104882.11362461442
2579,85332.81244399646
2580,123648.4067103607
2581,136312.54735395184
2582,120826.04566786607
2583,271641.5218674158
2584,159324.58261093614
2585,178803.65879136714
2586,204816.96865801065
2587,196611.39819722815
2588,160881.7767552217
2589,143552.28528751075
2590,235985.65369532394
2591,216003.72786038686
2592,229352.55362763212
2593,244671.21824890128
2594,184434.59390577817
2595,210557.29411732475
2596,336317.48588698584
2597,175055.6354603912
2598,269719.4290680021
2599,305202.1571286557
2600,148985.34357771484
2601,131778.80107761224
2602,88699.91977334385
2603,92803.36957535673
2604,94508.79258468255
2605,95714.50037970829
2606,144021.10120171143
2607,169410.39870728448
2608,181864.4685239671
2609,165132.37317288478
2610,118789.09275134983
2611,153277.8162424501
2612,150771.53485446906
2613,129358.42184004505
2614,126847.89635127872
2615,151109.90100098224
2616,135103.0425521948
2617,166036.60365073968
2618,174466.62080072312
2619,230698.56914834448
2620,182987.4999689302
2621,180884.77831123344
2622,187833.9732161155
2623,249088.29821353167
2624,276870.79189197515
2625,328214.8206217089
2626,163067.01222158349
2627,193891.88191270208
2628,388228.809729064
2629,524061.5264367816
2630,344448.0253899836
2631,444074.6888204707
2632,402793.0607070838
2633,308657.08938632417
2634,385652.78262035106
2635,146550.5730440178
2636,197146.57757053513
2637,170333.6968600449
2638,250481.90155392844
2639,181563.6361928081
2640,146060.0029182211
2641,110591.47237992786
2642,183790.97674661718
2643,111811.2375138244
2644,131942.21413518008
2645,102428.2424993427
2646,96511.40165340701
2647,99964.47270449261
2648,140056.68434022806
2649,143865.94163453387
2650,160165.32967376357
2651,159880.0872382526
2652,431612.76637848554
2653,259160.64850437007
2654,246084.3710893128
2655,365981.92616167566
2656,307272.1847870182
2657,337611.88022641715
2658,284608.9060575246
2659,296627.6055155057
2660,315672.2757729665
2661,326348.5632947443
2662,341659.3425629606
2663,266719.7002246835
2664,283753.2869658424
2665,322001.99352624634
2666,288059.8431573895
2667,176734.93692170977
2668,183891.5001538422
2669,176802.79929774656
2670,283785.1775196959
2671,184625.72621212061
2672,182182.66327615365
2673,204958.93712049915
2674,205018.59947989456
2675,177329.28208421936
2676,193319.0356057662
2677,194850.7893001127
2678,261030.73181316437
2679,269842.34590640443
2680,271596.4050420943
2681,400606.8502899111
2682,329458.4980151527
2683,493636.5018514552
2684,310723.1281083521
2685,332886.69300482573
2686,264844.2261502338
2687,345099.49517594784
2688,238298.55066853287
2689,226589.48538965776
2690,454398.7090106732
2691,183283.16523825758
2692,143160.8712347356
2693,198319.82495682055
2694,135253.98939613695
2695,195442.63271168552
2696,188515.16274983875
2697,186194.71060129444
2698,193496.3199460475
2699,181732.5622716188
2700,168997.86592273216
2701,148520.11900631743
2702,120057.92764252311
2703,149070.75839200572
2704,138013.74305360706
2705,131991.21917860632
2706,119453.31472915571
2707,127959.75601865671
2708,137634.3402862248
2709,121774.38435020745
2710,127580.15068705226
2711,287937.84412776603
2712,385935.93519752723
2713,186768.43053158018
2714,158197.15712496036
2715,173988.57570886827
2716,174196.16177979673
2717,191099.9549124089
2718,239865.46379064172
2719,158887.9255985145
2720,164558.55519793255
2721,141943.39902533367
2722,162366.8530592599
2723,144464.78782683695
2724,127971.07434830704
2725,137222.7509655779
2726,141213.80645269481
2727,159028.20208435607
2728,168588.7349574914
2729,157948.1833021772
2730,146763.817845341
2731,122294.10641002294
2732,116621.3781388677
2733,160317.60326096677
2734,141956.80652411582
